episode,steps,score,episode_reward,best_reward,epsilon,end_reason,wall_collisions_total,self_collisions_total,board_filled_total,pipes_passed_episode,pipes_passed_total,pipe_collisions_total,ground_collisions_total,ceiling_collisions_total
3113,526,190,267.2158,906.4121,0.192867,self_collision,158,1980,0,0,0,0,0,0
3114,620,220,310.3874,906.4121,0.192761,self_collision,158,1981,0,0,0,0,0,0
3115,671,220,319.9108,906.4121,0.192656,self_collision,158,1982,0,0,0,0,0,0
3116,434,170,228.3351,906.4121,0.192551,self_collision,158,1983,0,0,0,0,0,0
3117,341,110,146.4350,906.4121,0.192446,self_collision,158,1984,0,0,0,0,0,0
3118,930,330,474.8782,906.4121,0.192341,self_collision,158,1985,0,0,0,0,0,0
3119,1335,470,710.1008,906.4121,0.192236,self_collision,158,1986,0,0,0,0,0,0
3120,876,310,443.6948,906.4121,0.192131,self_collision,158,1987,0,0,0,0,0,0
3121,1182,400,599.7935,906.4121,0.192026,self_collision,158,1988,0,0,0,0,0,0
3122,368,120,157.9068,906.4121,0.191921,self_collision,158,1989,0,0,0,0,0,0
3123,874,330,475.0611,906.4121,0.191816,self_collision,158,1990,0,0,0,0,0,0
3124,865,280,413.9324,906.4121,0.191711,self_collision,158,1991,0,0,0,0,0,0
3125,1191,380,555.7171,906.4121,0.191607,self_collision,158,1992,0,0,0,0,0,0
3126,1060,400,590.0429,906.4121,0.191502,self_collision,158,1993,0,0,0,0,0,0
3127,614,210,306.2764,906.4121,0.191398,self_collision,158,1994,0,0,0,0,0,0
3128,974,330,489.9502,906.4121,0.191293,self_collision,158,1995,0,0,0,0,0,0
3129,907,340,501.9194,906.4121,0.191189,self_collision,158,1996,0,0,0,0,0,0
3130,1474,510,760.2195,906.4121,0.191084,self_collision,158,1997,0,0,0,0,0,0
3131,672,190,279.3263,906.4121,0.190980,self_collision,158,1998,0,0,0,0,0,0
3132,898,360,521.5386,906.4121,0.190876,self_collision,158,1999,0,0,0,0,0,0
3133,740,240,343.2759,906.4121,0.190771,self_collision,158,2000,0,0,0,0,0,0
3134,964,290,440.8314,906.4121,0.190667,self_collision,158,2001,0,0,0,0,0,0
3135,517,160,228.8948,906.4121,0.190563,self_collision,158,2002,0,0,0,0,0,0
3136,972,310,470.0244,906.4121,0.190459,self_collision,158,2003,0,0,0,0,0,0
3137,881,290,424.0584,906.4121,0.190355,self_collision,158,2004,0,0,0,0,0,0
3138,674,220,314.3568,906.4121,0.190251,self_collision,158,2005,0,0,0,0,0,0
3139,545,220,306.6206,906.4121,0.190147,self_collision,158,2006,0,0,0,0,0,0
3140,373,110,149.6898,906.4121,0.190043,self_collision,158,2007,0,0,0,0,0,0
3141,587,200,279.1466,906.4121,0.189939,self_collision,158,2008,0,0,0,0,0,0
3142,604,200,287.3301,906.4121,0.189836,self_collision,158,2009,0,0,0,0,0,0
3143,1144,400,584.9881,906.4121,0.189732,self_collision,158,2010,0,0,0,0,0,0
3144,944,330,486.2931,906.4121,0.189628,self_collision,158,2011,0,0,0,0,0,0
3145,527,220,303.3355,906.4121,0.189525,self_collision,158,2012,0,0,0,0,0,0
3146,853,280,405.2936,906.4121,0.189421,self_collision,158,2013,0,0,0,0,0,0
3147,741,250,364.3080,906.4121,0.189318,self_collision,158,2014,0,0,0,0,0,0
3148,197,80,92.2199,906.4121,0.189215,self_collision,158,2015,0,0,0,0,0,0
3149,933,290,429.1612,906.4121,0.189111,self_collision,158,2016,0,0,0,0,0,0
3150,676,250,357.4803,906.4121,0.189008,self_collision,158,2017,0,0,0,0,0,0
3151,200,80,93.8623,906.4121,0.188905,self_collision,158,2018,0,0,0,0,0,0
3152,315,130,167.5663,906.4121,0.188802,self_collision,158,2019,0,0,0,0,0,0
3153,582,240,324.0903,906.4121,0.188699,self_collision,158,2020,0,0,0,0,0,0
3154,654,250,349.2326,906.4121,0.188596,self_collision,158,2021,0,0,0,0,0,0
3155,467,170,233.7138,906.4121,0.188493,self_collision,158,2022,0,0,0,0,0,0
3156,843,320,452.0561,906.4121,0.188390,self_collision,158,2023,0,0,0,0,0,0
3157,395,150,197.9751,906.4121,0.188287,self_collision,158,2024,0,0,0,0,0,0
3158,208,60,69.3668,906.4121,0.188184,self_collision,158,2025,0,0,0,0,0,0
3159,871,340,473.8109,906.4121,0.188081,self_collision,158,2026,0,0,0,0,0,0
3160,497,170,235.5286,906.4121,0.187978,self_collision,158,2027,0,0,0,0,0,0
3161,975,310,463.8453,906.4121,0.187876,self_collision,158,2028,0,0,0,0,0,0
3162,508,210,291.9160,906.4121,0.187773,self_collision,158,2029,0,0,0,0,0,0
3163,864,280,408.8408,906.4121,0.187671,self_collision,158,2030,0,0,0,0,0,0
3164,728,290,411.8175,906.4121,0.187568,self_collision,158,2031,0,0,0,0,0,0
3165,1630,560,839.6999,906.4121,0.187466,self_collision,158,2032,0,0,0,0,0,0
3166,578,240,328.1036,906.4121,0.187363,self_collision,158,2033,0,0,0,0,0,0
3167,1323,450,672.5828,906.4121,0.187261,self_collision,158,2034,0,0,0,0,0,0
3168,623,240,340.1988,906.4121,0.187159,self_collision,158,2035,0,0,0,0,0,0
3169,465,220,295.1584,906.4121,0.187057,self_collision,158,2036,0,0,0,0,0,0
3170,902,320,461.4769,906.4121,0.186954,self_collision,158,2037,0,0,0,0,0,0
3171,1191,410,606.2184,906.4121,0.186852,self_collision,158,2038,0,0,0,0,0,0
3172,1354,490,715.0951,906.4121,0.186750,self_collision,158,2039,0,0,0,0,0,0
3173,726,230,340.3891,906.4121,0.186648,self_collision,158,2040,0,0,0,0,0,0
3174,704,310,432.9506,906.4121,0.186546,self_collision,158,2041,0,0,0,0,0,0
3175,723,280,393.2238,906.4121,0.186445,self_collision,158,2042,0,0,0,0,0,0
3176,1050,320,482.3801,906.4121,0.186343,self_collision,158,2043,0,0,0,0,0,0
3177,273,80,101.7246,906.4121,0.186241,self_collision,158,2044,0,0,0,0,0,0
3178,1046,360,533.3884,906.4121,0.186139,self_collision,158,2045,0,0,0,0,0,0
3179,1357,450,670.1966,906.4121,0.186038,self_collision,158,2046,0,0,0,0,0,0
3180,937,330,488.3297,906.4121,0.185936,self_collision,158,2047,0,0,0,0,0,0
3181,1220,440,647.4051,906.4121,0.185835,self_collision,158,2048,0,0,0,0,0,0
3182,1030,380,553.7662,906.4121,0.185733,self_collision,158,2049,0,0,0,0,0,0
3183,778,260,379.8444,906.4121,0.185632,self_collision,158,2050,0,0,0,0,0,0
3184,1104,360,534.7453,906.4121,0.185530,self_collision,158,2051,0,0,0,0,0,0
3185,960,350,510.0910,906.4121,0.185429,self_collision,158,2052,0,0,0,0,0,0
3186,375,110,151.5237,906.4121,0.185328,self_collision,158,2053,0,0,0,0,0,0
3187,410,200,264.0320,906.4121,0.185227,self_collision,158,2054,0,0,0,0,0,0
3188,574,210,288.2435,906.4121,0.185125,self_collision,158,2055,0,0,0,0,0,0
3189,597,230,327.2675,906.4121,0.185024,self_collision,158,2056,0,0,0,0,0,0
3190,668,220,320.3433,906.4121,0.184923,self_collision,158,2057,0,0,0,0,0,0
3191,620,230,326.3031,906.4121,0.184822,self_collision,158,2058,0,0,0,0,0,0
3192,531,180,251.2032,906.4121,0.184721,self_collision,158,2059,0,0,0,0,0,0
3193,126,70,70.1110,906.4121,0.184620,self_collision,158,2060,0,0,0,0,0,0
3194,368,210,271.1099,906.4121,0.184520,self_collision,158,2061,0,0,0,0,0,0
3195,740,280,402.1157,906.4121,0.184419,self_collision,158,2062,0,0,0,0,0,0
3196,1209,370,555.7692,906.4121,0.184318,self_collision,158,2063,0,0,0,0,0,0
3197,1684,550,824.8553,906.4121,0.184218,self_collision,158,2064,0,0,0,0,0,0
3198,1375,440,668.7290,906.4121,0.184117,self_collision,158,2065,0,0,0,0,0,0
3199,424,130,179.1441,906.4121,0.184016,self_collision,158,2066,0,0,0,0,0,0
3200,404,160,214.3175,906.4121,0.183916,self_collision,158,2067,0,0,0,0,0,0
3201,420,160,215.2300,906.4121,0.183815,self_collision,158,2068,0,0,0,0,0,0
3202,810,270,399.0609,906.4121,0.183715,self_collision,158,2069,0,0,0,0,0,0
3203,1160,440,652.5701,906.4121,0.183615,self_collision,158,2070,0,0,0,0,0,0
3204,830,290,421.3559,906.4121,0.183515,self_collision,158,2071,0,0,0,0,0,0
3205,997,360,534.5664,906.4121,0.183414,self_collision,158,2072,0,0,0,0,0,0
3206,227,60,69.7646,906.4121,0.183314,self_collision,158,2073,0,0,0,0,0,0
3207,406,140,191.5958,906.4121,0.183214,self_collision,158,2074,0,0,0,0,0,0
3208,1067,330,497.2439,906.4121,0.183114,self_collision,158,2075,0,0,0,0,0,0
3209,897,300,437.9145,906.4121,0.183014,self_collision,158,2076,0,0,0,0,0,0
3210,1162,400,586.9965,906.4121,0.182914,self_collision,158,2077,0,0,0,0,0,0
3211,973,370,546.9454,906.4121,0.182814,self_collision,158,2078,0,0,0,0,0,0
3212,582,240,332.8004,906.4121,0.182714,self_collision,158,2079,0,0,0,0,0,0
3213,1126,380,570.4806,906.4121,0.182615,self_collision,158,2080,0,0,0,0,0,0
3214,1120,420,612.0395,906.4121,0.182515,self_collision,158,2081,0,0,0,0,0,0
3215,991,350,513.5729,906.4121,0.182415,self_collision,158,2082,0,0,0,0,0,0
3216,1027,450,640.0345,906.4121,0.182316,self_collision,158,2083,0,0,0,0,0,0
3217,330,120,153.3068,906.4121,0.182216,self_collision,158,2084,0,0,0,0,0,0
3218,441,140,194.5455,906.4121,0.182117,self_collision,158,2085,0,0,0,0,0,0
3219,1005,360,530.3479,906.4121,0.182017,self_collision,158,2086,0,0,0,0,0,0
3220,387,140,188.0490,906.4121,0.181918,self_collision,158,2087,0,0,0,0,0,0
3221,1197,370,563.3999,906.4121,0.181818,self_collision,158,2088,0,0,0,0,0,0
3222,823,260,383.0839,906.4121,0.181719,self_collision,158,2089,0,0,0,0,0,0
3223,732,270,390.9570,906.4121,0.181620,self_collision,158,2090,0,0,0,0,0,0
3224,1144,380,577.8675,906.4121,0.181521,self_collision,158,2091,0,0,0,0,0,0
3225,882,270,405.6151,906.4121,0.181422,self_collision,158,2092,0,0,0,0,0,0
3226,420,100,141.3451,906.4121,0.181322,self_collision,158,2093,0,0,0,0,0,0
3227,800,230,346.9069,906.4121,0.181223,self_collision,158,2094,0,0,0,0,0,0
3228,713,250,362.2296,906.4121,0.181124,self_collision,158,2095,0,0,0,0,0,0
3229,429,200,264.5318,906.4121,0.181026,self_collision,158,2096,0,0,0,0,0,0
3230,1145,360,545.1082,906.4121,0.180927,self_collision,158,2097,0,0,0,0,0,0
3231,1056,390,569.6194,906.4121,0.180828,self_collision,158,2098,0,0,0,0,0,0
3232,1138,330,516.0854,906.4121,0.180729,self_collision,158,2099,0,0,0,0,0,0
3233,768,290,414.0137,906.4121,0.180630,self_collision,158,2100,0,0,0,0,0,0
3234,665,260,367.1558,906.4121,0.180532,self_collision,158,2101,0,0,0,0,0,0
3235,900,330,476.7843,906.4121,0.180433,self_collision,158,2102,0,0,0,0,0,0
3236,659,230,332.2571,906.4121,0.180335,self_collision,158,2103,0,0,0,0,0,0
3237,682,230,336.1280,906.4121,0.180236,self_collision,158,2104,0,0,0,0,0,0
3238,919,340,485.1579,906.4121,0.180138,self_collision,158,2105,0,0,0,0,0,0
3239,1508,450,688.4659,906.4121,0.180039,self_collision,158,2106,0,0,0,0,0,0
3240,201,60,87.6568,906.4121,0.179941,wall_collision,159,2106,0,0,0,0,0,0
3241,559,220,304.6527,906.4121,0.179843,self_collision,159,2107,0,0,0,0,0,0
3242,544,220,308.4680,906.4121,0.179745,self_collision,159,2108,0,0,0,0,0,0
3243,964,330,509.1521,906.4121,0.179647,wall_collision,160,2108,0,0,0,0,0,0
3244,803,260,378.7421,906.4121,0.179548,self_collision,160,2109,0,0,0,0,0,0
3245,568,220,324.1205,906.4121,0.179450,wall_collision,161,2109,0,0,0,0,0,0
3246,443,130,202.8460,906.4121,0.179352,wall_collision,162,2109,0,0,0,0,0,0
3247,898,330,488.3144,906.4121,0.179254,self_collision,162,2110,0,0,0,0,0,0
3248,137,70,71.3018,906.4121,0.179157,self_collision,162,2111,0,0,0,0,0,0
3249,967,360,520.1347,906.4121,0.179059,self_collision,162,2112,0,0,0,0,0,0
3250,1402,530,777.9307,906.4121,0.178961,self_collision,162,2113,0,0,0,0,0,0
3251,823,300,435.9015,906.4121,0.178863,self_collision,162,2114,0,0,0,0,0,0
3252,229,100,118.5435,906.4121,0.178766,self_collision,162,2115,0,0,0,0,0,0
3253,543,210,294.4491,906.4121,0.178668,self_collision,162,2116,0,0,0,0,0,0
3254,1143,440,646.8388,906.4121,0.178570,self_collision,162,2117,0,0,0,0,0,0
3255,285,100,127.2988,906.4121,0.178473,self_collision,162,2118,0,0,0,0,0,0
3256,1032,350,519.1675,906.4121,0.178375,self_collision,162,2119,0,0,0,0,0,0
3257,370,90,120.1912,906.4121,0.178278,self_collision,162,2120,0,0,0,0,0,0
3258,718,240,354.4194,906.4121,0.178181,self_collision,162,2121,0,0,0,0,0,0
3259,1184,410,613.3114,906.4121,0.178083,self_collision,162,2122,0,0,0,0,0,0
3260,944,360,515.6169,906.4121,0.177986,self_collision,162,2123,0,0,0,0,0,0
3261,244,90,111.4338,906.4121,0.177889,self_collision,162,2124,0,0,0,0,0,0
3262,1062,420,606.7738,906.4121,0.177792,self_collision,162,2125,0,0,0,0,0,0
3263,866,300,434.4902,906.4121,0.177695,self_collision,162,2126,0,0,0,0,0,0
3264,885,330,479.3081,906.4121,0.177598,self_collision,162,2127,0,0,0,0,0,0
3265,388,160,212.5195,906.4121,0.177501,self_collision,162,2128,0,0,0,0,0,0
3266,435,130,200.8041,906.4121,0.177404,wall_collision,163,2128,0,0,0,0,0,0
3267,918,320,470.9701,906.4121,0.177307,self_collision,163,2129,0,0,0,0,0,0
3268,317,120,157.3623,906.4121,0.177210,self_collision,163,2130,0,0,0,0,0,0
3269,783,250,375.4263,906.4121,0.177113,self_collision,163,2131,0,0,0,0,0,0
3270,563,160,252.9585,906.4121,0.177017,wall_collision,164,2131,0,0,0,0,0,0
3271,584,210,301.1192,906.4121,0.176920,self_collision,164,2132,0,0,0,0,0,0
3272,340,150,194.8831,906.4121,0.176823,self_collision,164,2133,0,0,0,0,0,0
3273,1481,490,740.0634,906.4121,0.176727,self_collision,164,2134,0,0,0,0,0,0
3274,748,300,430.3941,906.4121,0.176630,self_collision,164,2135,0,0,0,0,0,0
3275,791,300,440.0929,906.4121,0.176534,self_collision,164,2136,0,0,0,0,0,0
3276,746,280,399.0565,906.4121,0.176437,self_collision,164,2137,0,0,0,0,0,0
3277,256,140,173.5675,906.4121,0.176341,self_collision,164,2138,0,0,0,0,0,0
3278,543,170,240.2120,906.4121,0.176245,self_collision,164,2139,0,0,0,0,0,0
3279,1213,450,659.1154,906.4121,0.176148,self_collision,164,2140,0,0,0,0,0,0
3280,623,250,356.5077,906.4121,0.176052,self_collision,164,2141,0,0,0,0,0,0
3281,378,140,190.6938,906.4121,0.175956,self_collision,164,2142,0,0,0,0,0,0
3282,1423,450,692.2677,906.4121,0.175860,self_collision,164,2143,0,0,0,0,0,0
3283,1157,480,705.7335,906.4121,0.175764,self_collision,164,2144,0,0,0,0,0,0
3284,268,120,147.4409,906.4121,0.175668,self_collision,164,2145,0,0,0,0,0,0
3285,564,240,331.7979,906.4121,0.175572,self_collision,164,2146,0,0,0,0,0,0
3286,582,200,284.6241,906.4121,0.175476,self_collision,164,2147,0,0,0,0,0,0
3287,1262,410,616.9188,906.4121,0.175380,self_collision,164,2148,0,0,0,0,0,0
3288,407,140,189.8953,906.4121,0.175285,self_collision,164,2149,0,0,0,0,0,0
3289,1073,380,562.3769,906.4121,0.175189,self_collision,164,2150,0,0,0,0,0,0
3290,935,350,510.7916,906.4121,0.175093,self_collision,164,2151,0,0,0,0,0,0
3291,156,60,62.0901,906.4121,0.174998,self_collision,164,2152,0,0,0,0,0,0
3292,802,280,411.2347,906.4121,0.174902,self_collision,164,2153,0,0,0,0,0,0
3293,1229,400,588.0063,906.4121,0.174807,self_collision,164,2154,0,0,0,0,0,0
3294,707,290,409.8129,906.4121,0.174711,self_collision,164,2155,0,0,0,0,0,0
3295,335,130,171.6268,906.4121,0.174616,self_collision,164,2156,0,0,0,0,0,0
3296,1144,370,556.8216,906.4121,0.174520,self_collision,164,2157,0,0,0,0,0,0
3297,349,110,146.4502,906.4121,0.174425,self_collision,164,2158,0,0,0,0,0,0
3298,1147,420,618.2900,906.4121,0.174330,self_collision,164,2159,0,0,0,0,0,0
3299,410,170,225.4924,906.4121,0.174235,self_collision,164,2160,0,0,0,0,0,0
3300,1103,370,558.1082,906.4121,0.174140,self_collision,164,2161,0,0,0,0,0,0
3301,212,100,138.0561,906.4121,0.174044,wall_collision,165,2161,0,0,0,0,0,0
3302,221,90,107.0517,906.4121,0.173949,self_collision,165,2162,0,0,0,0,0,0
3303,767,280,412.3248,906.4121,0.173854,self_collision,165,2163,0,0,0,0,0,0
3304,357,120,159.1195,906.4121,0.173759,self_collision,165,2164,0,0,0,0,0,0
3305,712,250,366.5286,906.4121,0.173665,self_collision,165,2165,0,0,0,0,0,0
3306,949,330,487.5787,906.4121,0.173570,self_collision,165,2166,0,0,0,0,0,0
3307,371,130,173.0646,906.4121,0.173475,self_collision,165,2167,0,0,0,0,0,0
3308,892,350,503.3367,906.4121,0.173380,self_collision,165,2168,0,0,0,0,0,0
3309,594,230,318.2811,906.4121,0.173286,self_collision,165,2169,0,0,0,0,0,0
3310,662,260,388.0396,906.4121,0.173191,wall_collision,166,2169,0,0,0,0,0,0
3311,1542,550,828.3649,906.4121,0.173096,self_collision,166,2170,0,0,0,0,0,0
3312,1069,330,494.5172,906.4121,0.173002,self_collision,166,2171,0,0,0,0,0,0
3313,411,150,201.7305,906.4121,0.172907,self_collision,166,2172,0,0,0,0,0,0
3314,1161,340,529.7014,906.4121,0.172813,self_collision,166,2173,0,0,0,0,0,0
3315,507,180,251.5182,906.4121,0.172719,self_collision,166,2174,0,0,0,0,0,0
3316,848,270,405.7188,906.4121,0.172624,self_collision,166,2175,0,0,0,0,0,0
3317,293,100,124.4349,906.4121,0.172530,self_collision,166,2176,0,0,0,0,0,0
3318,833,300,442.5583,906.4121,0.172436,self_collision,166,2177,0,0,0,0,0,0
3319,1518,490,747.9606,906.4121,0.172342,self_collision,166,2178,0,0,0,0,0,0
3320,892,340,489.7871,906.4121,0.172248,self_collision,166,2179,0,0,0,0,0,0
3321,1449,510,768.0702,906.4121,0.172153,self_collision,166,2180,0,0,0,0,0,0
3322,1380,450,691.0792,906.4121,0.172059,self_collision,166,2181,0,0,0,0,0,0
3323,1286,360,569.3087,906.4121,0.171965,self_collision,166,2182,0,0,0,0,0,0
3324,578,210,315.1466,906.4121,0.171872,wall_collision,167,2182,0,0,0,0,0,0
3325,959,330,493.4913,906.4121,0.171778,self_collision,167,2183,0,0,0,0,0,0
3326,396,160,212.3682,906.4121,0.171684,self_collision,167,2184,0,0,0,0,0,0
3327,505,200,276.7073,906.4121,0.171590,self_collision,167,2185,0,0,0,0,0,0
3328,530,220,302.5930,906.4121,0.171496,self_collision,167,2186,0,0,0,0,0,0
3329,757,300,425.0103,906.4121,0.171403,self_collision,167,2187,0,0,0,0,0,0
3330,1687,520,792.4171,906.4121,0.171309,self_collision,167,2188,0,0,0,0,0,0
3331,410,150,204.8282,906.4121,0.171216,self_collision,167,2189,0,0,0,0,0,0
3332,634,230,329.9499,906.4121,0.171122,self_collision,167,2190,0,0,0,0,0,0
3333,1160,350,530.9476,906.4121,0.171029,self_collision,167,2191,0,0,0,0,0,0
3334,1379,490,742.4538,906.4121,0.170935,self_collision,167,2192,0,0,0,0,0,0
3335,977,360,530.1449,906.4121,0.170842,self_collision,167,2193,0,0,0,0,0,0
3336,702,320,451.4445,906.4121,0.170749,self_collision,167,2194,0,0,0,0,0,0
3337,932,330,491.5244,906.4121,0.170655,self_collision,167,2195,0,0,0,0,0,0
3338,773,290,415.3119,906.4121,0.170562,self_collision,167,2196,0,0,0,0,0,0
3339,885,320,466.0777,906.4121,0.170469,self_collision,167,2197,0,0,0,0,0,0
3340,1043,330,499.4542,906.4121,0.170376,self_collision,167,2198,0,0,0,0,0,0
3341,960,360,532.9312,906.4121,0.170283,self_collision,167,2199,0,0,0,0,0,0
3342,811,320,460.6977,906.4121,0.170190,self_collision,167,2200,0,0,0,0,0,0
3343,586,220,315.8775,906.4121,0.170097,self_collision,167,2201,0,0,0,0,0,0
3344,1626,540,811.8644,906.4121,0.170004,self_collision,167,2202,0,0,0,0,0,0
3345,640,220,314.4807,906.4121,0.169911,self_collision,167,2203,0,0,0,0,0,0
3346,854,290,424.8998,906.4121,0.169819,self_collision,167,2204,0,0,0,0,0,0
3347,648,190,276.8560,906.4121,0.169726,self_collision,167,2205,0,0,0,0,0,0
3348,542,180,257.1894,906.4121,0.169633,self_collision,167,2206,0,0,0,0,0,0
3349,1438,490,727.5751,906.4121,0.169541,self_collision,167,2207,0,0,0,0,0,0
3350,871,350,504.7695,906.4121,0.169448,self_collision,167,2208,0,0,0,0,0,0
3351,777,230,336.4548,906.4121,0.169355,self_collision,167,2209,0,0,0,0,0,0
3352,353,120,156.2150,906.4121,0.169263,self_collision,167,2210,0,0,0,0,0,0
3353,317,150,211.0832,906.4121,0.169171,wall_collision,168,2210,0,0,0,0,0,0
3354,898,320,464.3681,906.4121,0.169078,self_collision,168,2211,0,0,0,0,0,0
3355,324,120,157.8394,906.4121,0.168986,self_collision,168,2212,0,0,0,0,0,0
3356,955,310,458.9611,906.4121,0.168894,self_collision,168,2213,0,0,0,0,0,0
3357,1223,440,640.3857,906.4121,0.168801,self_collision,168,2214,0,0,0,0,0,0
3358,1287,460,684.3411,906.4121,0.168709,self_collision,168,2215,0,0,0,0,0,0
3359,170,40,60.6382,906.4121,0.168617,wall_collision,169,2215,0,0,0,0,0,0
3360,429,140,190.6635,906.4121,0.168525,self_collision,169,2216,0,0,0,0,0,0
3361,1314,440,674.5471,906.4121,0.168433,self_collision,169,2217,0,0,0,0,0,0
3362,930,280,420.1682,906.4121,0.168341,self_collision,169,2218,0,0,0,0,0,0
3363,1072,360,540.9496,906.4121,0.168249,self_collision,169,2219,0,0,0,0,0,0
3364,1180,380,574.1690,906.4121,0.168157,self_collision,169,2220,0,0,0,0,0,0
3365,1116,390,572.3013,906.4121,0.168065,self_collision,169,2221,0,0,0,0,0,0
3366,754,290,421.3440,906.4121,0.167974,self_collision,169,2222,0,0,0,0,0,0
3367,146,80,104.7799,906.4121,0.167882,wall_collision,170,2222,0,0,0,0,0,0
3368,669,270,381.1475,906.4121,0.167790,self_collision,170,2223,0,0,0,0,0,0
3369,1062,360,535.5072,906.4121,0.167698,self_collision,170,2224,0,0,0,0,0,0
3370,990,390,557.9551,906.4121,0.167607,self_collision,170,2225,0,0,0,0,0,0
3371,142,40,57.8758,906.4121,0.167515,wall_collision,171,2225,0,0,0,0,0,0
3372,435,140,188.0733,906.4121,0.167424,self_collision,171,2226,0,0,0,0,0,0
3373,376,120,182.0391,906.4121,0.167332,wall_collision,172,2226,0,0,0,0,0,0
3374,729,270,388.8726,906.4121,0.167241,self_collision,172,2227,0,0,0,0,0,0
3375,242,120,145.6743,906.4121,0.167150,self_collision,172,2228,0,0,0,0,0,0
3376,526,200,277.4559,906.4121,0.167059,self_collision,172,2229,0,0,0,0,0,0
3377,1768,560,848.2998,906.4121,0.166967,self_collision,172,2230,0,0,0,0,0,0
3378,1072,300,460.1483,906.4121,0.166876,self_collision,172,2231,0,0,0,0,0,0
3379,592,190,269.7396,906.4121,0.166785,self_collision,172,2232,0,0,0,0,0,0
3380,1228,420,630.6904,906.4121,0.166694,self_collision,172,2233,0,0,0,0,0,0
3381,777,320,453.1914,906.4121,0.166603,self_collision,172,2234,0,0,0,0,0,0
3382,258,110,136.2998,906.4121,0.166512,self_collision,172,2235,0,0,0,0,0,0
3383,1115,350,537.2353,906.4121,0.166421,self_collision,172,2236,0,0,0,0,0,0
3384,510,190,258.9574,906.4121,0.166330,self_collision,172,2237,0,0,0,0,0,0
3385,308,120,155.6572,906.4121,0.166239,self_collision,172,2238,0,0,0,0,0,0
3386,677,270,378.4528,906.4121,0.166149,self_collision,172,2239,0,0,0,0,0,0
3387,995,340,502.3607,906.4121,0.166058,self_collision,172,2240,0,0,0,0,0,0
3388,590,240,332.3614,906.4121,0.165967,self_collision,172,2241,0,0,0,0,0,0
3389,706,290,410.6905,906.4121,0.165876,self_collision,172,2242,0,0,0,0,0,0
3390,793,300,432.6134,906.4121,0.165786,self_collision,172,2243,0,0,0,0,0,0
3391,656,240,344.0045,906.4121,0.165695,self_collision,172,2244,0,0,0,0,0,0
3392,1188,400,608.6537,906.4121,0.165605,self_collision,172,2245,0,0,0,0,0,0
3393,1183,380,573.3453,906.4121,0.165514,self_collision,172,2246,0,0,0,0,0,0
3394,999,300,458.0476,906.4121,0.165424,self_collision,172,2247,0,0,0,0,0,0
3395,1175,460,680.1084,906.4121,0.165334,self_collision,172,2248,0,0,0,0,0,0
3396,435,190,254.2551,906.4121,0.165243,self_collision,172,2249,0,0,0,0,0,0
3397,839,310,448.6168,906.4121,0.165153,self_collision,172,2250,0,0,0,0,0,0
3398,379,120,164.2431,906.4121,0.165063,self_collision,172,2251,0,0,0,0,0,0
3399,510,210,310.6475,906.4121,0.164973,wall_collision,173,2251,0,0,0,0,0,0
3400,965,370,536.3183,906.4121,0.164883,self_collision,173,2252,0,0,0,0,0,0
3401,1042,370,553.9205,906.4121,0.164793,self_collision,173,2253,0,0,0,0,0,0
3402,1623,530,804.9472,906.4121,0.164703,self_collision,173,2254,0,0,0,0,0,0
3403,943,290,434.7041,906.4121,0.164613,self_collision,173,2255,0,0,0,0,0,0
3404,613,270,374.7677,906.4121,0.164523,self_collision,173,2256,0,0,0,0,0,0
3405,399,140,187.5323,906.4121,0.164433,self_collision,173,2257,0,0,0,0,0,0
3406,1381,490,735.1002,906.4121,0.164343,self_collision,173,2258,0,0,0,0,0,0
3407,642,260,362.2626,906.4121,0.164254,self_collision,173,2259,0,0,0,0,0,0
3408,458,180,244.8515,906.4121,0.164164,self_collision,173,2260,0,0,0,0,0,0
3409,465,180,245.5859,906.4121,0.164074,self_collision,173,2261,0,0,0,0,0,0
3410,317,120,170.6289,906.4121,0.163985,wall_collision,174,2261,0,0,0,0,0,0
3411,555,200,285.5156,906.4121,0.163895,self_collision,174,2262,0,0,0,0,0,0
3412,880,360,519.0426,906.4121,0.163806,self_collision,174,2263,0,0,0,0,0,0
3413,265,100,124.9699,906.4121,0.163716,self_collision,174,2264,0,0,0,0,0,0
3414,328,110,144.8127,906.4121,0.163627,self_collision,174,2265,0,0,0,0,0,0
3415,327,110,145.7146,906.4121,0.163537,self_collision,174,2266,0,0,0,0,0,0
3416,438,170,231.6780,906.4121,0.163448,self_collision,174,2267,0,0,0,0,0,0
3417,671,230,332.2301,906.4121,0.163359,self_collision,174,2268,0,0,0,0,0,0
3418,481,160,225.7952,906.4121,0.163270,self_collision,174,2269,0,0,0,0,0,0
3419,644,280,384.6339,906.4121,0.163180,self_collision,174,2270,0,0,0,0,0,0
3420,1319,460,692.8492,906.4121,0.163091,self_collision,174,2271,0,0,0,0,0,0
3421,849,310,452.3034,906.4121,0.163002,self_collision,174,2272,0,0,0,0,0,0
3422,816,260,382.9241,906.4121,0.162913,self_collision,174,2273,0,0,0,0,0,0
3423,1679,620,925.9021,925.9021,0.162824,self_collision,174,2274,0,0,0,0,0,0
3424,1033,360,531.1648,925.9021,0.162735,self_collision,174,2275,0,0,0,0,0,0
3425,306,100,125.5240,925.9021,0.162647,self_collision,174,2276,0,0,0,0,0,0
