episode,steps,score,episode_reward,best_reward,epsilon,end_reason,wall_collisions_total,self_collisions_total,board_filled_total,pipes_passed_episode,pipes_passed_total,pipe_collisions_total,ground_collisions_total,ceiling_collisions_total
7887,2916,1000,2278.7300,5258.8700,0.007000,wall_collision,2182,5705,0,0,0,0,0,0
7888,3362,950,2216.3900,5258.8700,0.007000,self_collision,2182,5706,0,0,0,0,0,0
7889,3403,1130,2534.7800,5258.8700,0.007000,self_collision,2182,5707,0,0,0,0,0,0
7890,3202,1000,2213.2900,5258.8700,0.007000,wall_collision,2183,5707,0,0,0,0,0,0
7891,3368,1030,2343.6500,5258.8700,0.007000,self_collision,2183,5708,0,0,0,0,0,0
7892,2656,920,2092.1300,5258.8700,0.007000,self_collision,2183,5709,0,0,0,0,0,0
7893,3780,1250,2774.6800,5258.8700,0.007000,wall_collision,2184,5709,0,0,0,0,0,0
7894,1967,670,1479.7000,5258.8700,0.007000,wall_collision,2185,5709,0,0,0,0,0,0
7895,299,110,172.6500,5258.8700,0.007000,self_collision,2185,5710,0,0,0,0,0,0
7896,5356,1410,3199.1900,5258.8700,0.007000,self_collision,2185,5711,0,0,0,0,0,0
7897,3314,1060,2381.8800,5258.8700,0.007000,self_collision,2185,5712,0,0,0,0,0,0
7898,6360,1580,3706.7200,5258.8700,0.007000,wall_collision,2186,5712,0,0,0,0,0,0
7899,2943,960,2175.8200,5258.8700,0.007000,self_collision,2186,5713,0,0,0,0,0,0
7900,3412,980,2324.2400,5258.8700,0.007000,self_collision,2186,5714,0,0,0,0,0,0
7901,577,190,376.6900,5258.8700,0.007000,self_collision,2186,5715,0,0,0,0,0,0
7902,3749,1000,2382.8200,5258.8700,0.007000,self_collision,2186,5716,0,0,0,0,0,0
7903,1965,490,1196.9300,5258.8700,0.007000,self_collision,2186,5717,0,0,0,0,0,0
7904,1684,660,1460.2500,5258.8700,0.007000,wall_collision,2187,5717,0,0,0,0,0,0
7905,3849,1120,2620.5700,5258.8700,0.007000,self_collision,2187,5718,0,0,0,0,0,0
7906,340,110,184.5100,5258.8700,0.007000,self_collision,2187,5719,0,0,0,0,0,0
7907,1068,290,630.3000,5258.8700,0.007000,self_collision,2187,5720,0,0,0,0,0,0
7908,2048,740,1673.4800,5258.8700,0.007000,wall_collision,2188,5720,0,0,0,0,0,0
7909,143,50,40.1100,5258.8700,0.007000,self_collision,2188,5721,0,0,0,0,0,0
7910,2524,700,1683.7200,5258.8700,0.007000,self_collision,2188,5722,0,0,0,0,0,0
7911,2855,920,2076.4700,5258.8700,0.007000,self_collision,2188,5723,0,0,0,0,0,0
7912,2316,640,1437.6200,5258.8700,0.007000,self_collision,2188,5724,0,0,0,0,0,0
7913,1328,390,854.9700,5258.8700,0.007000,self_collision,2188,5725,0,0,0,0,0,0
7914,4290,1370,3034.1500,5258.8700,0.007000,self_collision,2188,5726,0,0,0,0,0,0
7915,4773,1550,3499.1200,5258.8700,0.007000,self_collision,2188,5727,0,0,0,0,0,0
7916,8838,2150,4912.8500,5258.8700,0.007000,self_collision,2188,5728,0,0,0,0,0,0
7917,2956,980,2211.7800,5258.8700,0.007000,self_collision,2188,5729,0,0,0,0,0,0
7918,104,30,-6.2300,5258.8700,0.007000,self_collision,2188,5730,0,0,0,0,0,0
7919,2854,1030,2274.5400,5258.8700,0.007000,wall_collision,2189,5730,0,0,0,0,0,0
7920,3364,880,2120.7900,5258.8700,0.007000,wall_collision,2190,5730,0,0,0,0,0,0
7921,4030,1130,2671.9200,5258.8700,0.007000,self_collision,2190,5731,0,0,0,0,0,0
7922,740,270,572.2800,5258.8700,0.007000,wall_collision,2191,5731,0,0,0,0,0,0
7923,2536,780,1807.9500,5258.8700,0.007000,self_collision,2191,5732,0,0,0,0,0,0
7924,1706,530,1235.7300,5258.8700,0.007000,wall_collision,2192,5732,0,0,0,0,0,0
7925,3980,1370,3107.5800,5258.8700,0.007000,self_collision,2192,5733,0,0,0,0,0,0
7926,812,290,596.7500,5258.8700,0.007000,self_collision,2192,5734,0,0,0,0,0,0
7927,223,80,108.6600,5258.8700,0.007000,self_collision,2192,5735,0,0,0,0,0,0
7928,2389,750,1719.9800,5258.8700,0.007000,self_collision,2192,5736,0,0,0,0,0,0
7929,2514,730,1699.8000,5258.8700,0.007000,wall_collision,2193,5736,0,0,0,0,0,0
7930,2167,790,1774.9300,5258.8700,0.007000,wall_collision,2194,5736,0,0,0,0,0,0
7931,1123,450,979.1100,5258.8700,0.007000,wall_collision,2195,5736,0,0,0,0,0,0
7932,3261,870,2092.1700,5258.8700,0.007000,self_collision,2195,5737,0,0,0,0,0,0
7933,3310,900,2194.6300,5258.8700,0.007000,self_collision,2195,5738,0,0,0,0,0,0
7934,2627,980,2159.9900,5258.8700,0.007000,self_collision,2195,5739,0,0,0,0,0,0
7935,4058,1150,2707.2900,5258.8700,0.007000,self_collision,2195,5740,0,0,0,0,0,0
7936,2452,890,1966.3100,5258.8700,0.007000,self_collision,2195,5741,0,0,0,0,0,0
7937,2873,830,1987.8800,5258.8700,0.007000,wall_collision,2196,5741,0,0,0,0,0,0
7938,2795,850,1997.8200,5258.8700,0.007000,wall_collision,2197,5741,0,0,0,0,0,0
7939,2276,720,1638.8100,5258.8700,0.007000,self_collision,2197,5742,0,0,0,0,0,0
7940,2046,560,1347.6400,5258.8700,0.007000,wall_collision,2198,5742,0,0,0,0,0,0
7941,4250,1080,2579.9400,5258.8700,0.007000,self_collision,2198,5743,0,0,0,0,0,0
7942,1137,370,790.0400,5258.8700,0.007000,self_collision,2198,5744,0,0,0,0,0,0
7943,420,140,245.1400,5258.8700,0.007000,self_collision,2198,5745,0,0,0,0,0,0
7944,468,170,313.6800,5258.8700,0.007000,self_collision,2198,5746,0,0,0,0,0,0
7945,1473,460,1012.6000,5258.8700,0.007000,self_collision,2198,5747,0,0,0,0,0,0
7946,3767,1110,2528.1200,5258.8700,0.007000,self_collision,2198,5748,0,0,0,0,0,0
7947,3219,930,2243.3500,5258.8700,0.007000,wall_collision,2199,5748,0,0,0,0,0,0
7948,3036,980,2220.8500,5258.8700,0.007000,self_collision,2199,5749,0,0,0,0,0,0
7949,4067,1350,3000.2500,5258.8700,0.007000,self_collision,2199,5750,0,0,0,0,0,0
7950,1874,530,1219.1100,5258.8700,0.007000,self_collision,2199,5751,0,0,0,0,0,0
7951,1593,540,1166.7900,5258.8700,0.007000,self_collision,2199,5752,0,0,0,0,0,0
7952,148,40,21.8800,5258.8700,0.007000,self_collision,2199,5753,0,0,0,0,0,0
7953,2874,960,2162.8000,5258.8700,0.007000,self_collision,2199,5754,0,0,0,0,0,0
7954,2397,660,1605.9300,5258.8700,0.007000,wall_collision,2200,5754,0,0,0,0,0,0
7955,3063,990,2271.0600,5258.8700,0.007000,self_collision,2200,5755,0,0,0,0,0,0
7956,1752,540,1239.1700,5258.8700,0.007000,wall_collision,2201,5755,0,0,0,0,0,0
7957,6653,1620,3881.1900,5258.8700,0.007000,self_collision,2201,5756,0,0,0,0,0,0
7958,2097,660,1493.9400,5258.8700,0.007000,self_collision,2201,5757,0,0,0,0,0,0
7959,4323,1550,3509.2100,5258.8700,0.007000,self_collision,2201,5758,0,0,0,0,0,0
7960,3914,1250,2837.2900,5258.8700,0.007000,self_collision,2201,5759,0,0,0,0,0,0
7961,5200,1370,3185.8600,5258.8700,0.007000,wall_collision,2202,5759,0,0,0,0,0,0
7962,963,310,699.7100,5258.8700,0.007000,wall_collision,2203,5759,0,0,0,0,0,0
7963,3988,1120,2613.7700,5258.8700,0.007000,self_collision,2203,5760,0,0,0,0,0,0
7964,3984,1040,2523.5100,5258.8700,0.007000,wall_collision,2204,5760,0,0,0,0,0,0
7965,3445,1170,2629.5800,5258.8700,0.007000,self_collision,2204,5761,0,0,0,0,0,0
7966,3948,1140,2679.1600,5258.8700,0.007000,self_collision,2204,5762,0,0,0,0,0,0
7967,1009,380,802.2600,5258.8700,0.007000,self_collision,2204,5763,0,0,0,0,0,0
7968,1467,500,1135.3000,5258.8700,0.007000,wall_collision,2205,5763,0,0,0,0,0,0
7969,1602,530,1201.1600,5258.8700,0.007000,self_collision,2205,5764,0,0,0,0,0,0
7970,2477,850,1871.4000,5258.8700,0.007000,self_collision,2205,5765,0,0,0,0,0,0
7971,4272,1070,2535.3400,5258.8700,0.007000,self_collision,2205,5766,0,0,0,0,0,0
7972,2225,660,1507.3800,5258.8700,0.007000,self_collision,2205,5767,0,0,0,0,0,0
7973,1211,410,880.2600,5258.8700,0.007000,self_collision,2205,5768,0,0,0,0,0,0
7974,5244,1390,3245.8200,5258.8700,0.007000,wall_collision,2206,5768,0,0,0,0,0,0
7975,2090,690,1563.4500,5258.8700,0.007000,self_collision,2206,5769,0,0,0,0,0,0
7976,1536,530,1145.5200,5258.8700,0.007000,self_collision,2206,5770,0,0,0,0,0,0
7977,3109,1060,2360.7600,5258.8700,0.007000,self_collision,2206,5771,0,0,0,0,0,0
7978,2495,830,1888.5200,5258.8700,0.007000,wall_collision,2207,5771,0,0,0,0,0,0
7979,3720,1080,2549.4900,5258.8700,0.007000,wall_collision,2208,5771,0,0,0,0,0,0
7980,688,210,461.4800,5258.8700,0.007000,wall_collision,2209,5771,0,0,0,0,0,0
7981,5840,1570,3636.0400,5258.8700,0.007000,wall_collision,2210,5771,0,0,0,0,0,0
7982,1564,440,1000.3400,5258.8700,0.007000,self_collision,2210,5772,0,0,0,0,0,0
7983,4094,1350,3122.9500,5258.8700,0.007000,wall_collision,2211,5772,0,0,0,0,0,0
7984,3426,940,2233.9100,5258.8700,0.007000,self_collision,2211,5773,0,0,0,0,0,0
7985,1572,490,1102.9300,5258.8700,0.007000,self_collision,2211,5774,0,0,0,0,0,0
7986,1611,610,1303.8900,5258.8700,0.007000,self_collision,2211,5775,0,0,0,0,0,0
7987,1406,500,1094.2300,5258.8700,0.007000,self_collision,2211,5776,0,0,0,0,0,0
7988,2093,740,1631.8500,5258.8700,0.007000,self_collision,2211,5777,0,0,0,0,0,0
7989,1674,590,1339.6300,5258.8700,0.007000,wall_collision,2212,5777,0,0,0,0,0,0
7990,1944,530,1231.5800,5258.8700,0.007000,self_collision,2212,5778,0,0,0,0,0,0
7991,6121,1740,4074.7700,5258.8700,0.007000,self_collision,2212,5779,0,0,0,0,0,0
7992,2243,690,1605.6400,5258.8700,0.007000,wall_collision,2213,5779,0,0,0,0,0,0
7993,2975,1030,2327.5900,5258.8700,0.007000,wall_collision,2214,5779,0,0,0,0,0,0
7994,2055,560,1321.4000,5258.8700,0.007000,self_collision,2214,5780,0,0,0,0,0,0
7995,2273,770,1707.0300,5258.8700,0.007000,self_collision,2214,5781,0,0,0,0,0,0
7996,2031,580,1344.3900,5258.8700,0.007000,self_collision,2214,5782,0,0,0,0,0,0
7997,1992,690,1522.1200,5258.8700,0.007000,self_collision,2214,5783,0,0,0,0,0,0
7998,195,50,73.4800,5258.8700,0.007000,wall_collision,2215,5783,0,0,0,0,0,0
7999,3241,870,2038.9800,5258.8700,0.007000,self_collision,2215,5784,0,0,0,0,0,0
8000,3915,1040,2505.4000,5258.8700,0.007000,wall_collision,2216,5784,0,0,0,0,0,0
8001,700,210,442.7300,5258.8700,0.007000,self_collision,2216,5785,0,0,0,0,0,0
8002,6069,1610,3868.4400,5258.8700,0.007000,wall_collision,2217,5785,0,0,0,0,0,0
8003,600,150,313.8900,5258.8700,0.007000,self_collision,2217,5786,0,0,0,0,0,0
8004,2645,710,1731.1400,5258.8700,0.007000,wall_collision,2218,5786,0,0,0,0,0,0
8005,185,50,77.4700,5258.8700,0.007000,wall_collision,2219,5786,0,0,0,0,0,0
8006,3077,850,2068.8500,5258.8700,0.007000,wall_collision,2220,5786,0,0,0,0,0,0
8007,3817,1280,2862.6600,5258.8700,0.007000,self_collision,2220,5787,0,0,0,0,0,0
8008,3899,1180,2708.3400,5258.8700,0.007000,self_collision,2220,5788,0,0,0,0,0,0
8009,720,180,413.6400,5258.8700,0.007000,wall_collision,2221,5788,0,0,0,0,0,0
8010,3452,1010,2383.0400,5258.8700,0.007000,self_collision,2221,5789,0,0,0,0,0,0
8011,4147,1350,3057.8400,5258.8700,0.007000,wall_collision,2222,5789,0,0,0,0,0,0
8012,2695,910,2072.6600,5258.8700,0.007000,wall_collision,2223,5789,0,0,0,0,0,0
8013,1871,540,1279.9300,5258.8700,0.007000,wall_collision,2224,5789,0,0,0,0,0,0
8014,1508,520,1140.4200,5258.8700,0.007000,self_collision,2224,5790,0,0,0,0,0,0
8015,1844,650,1424.4200,5258.8700,0.007000,self_collision,2224,5791,0,0,0,0,0,0
8016,3191,950,2243.8100,5258.8700,0.007000,self_collision,2224,5792,0,0,0,0,0,0
8017,1194,470,1000.9600,5258.8700,0.007000,self_collision,2224,5793,0,0,0,0,0,0
8018,1516,410,949.0500,5258.8700,0.007000,self_collision,2224,5794,0,0,0,0,0,0
8019,3242,870,2090.5000,5258.8700,0.007000,self_collision,2224,5795,0,0,0,0,0,0
8020,1584,490,1104.6100,5258.8700,0.007000,self_collision,2224,5796,0,0,0,0,0,0
8021,2662,960,2165.0300,5258.8700,0.007000,wall_collision,2225,5796,0,0,0,0,0,0
8022,2124,760,1662.2400,5258.8700,0.007000,self_collision,2225,5797,0,0,0,0,0,0
8023,4593,1430,3282.9800,5258.8700,0.007000,self_collision,2225,5798,0,0,0,0,0,0
8024,2469,930,2041.8900,5258.8700,0.007000,self_collision,2225,5799,0,0,0,0,0,0
8025,1406,390,897.1900,5258.8700,0.007000,self_collision,2225,5800,0,0,0,0,0,0
8026,5032,1670,3765.0100,5258.8700,0.007000,self_collision,2225,5801,0,0,0,0,0,0
8027,3443,1050,2350.5800,5258.8700,0.007000,self_collision,2225,5802,0,0,0,0,0,0
8028,2846,770,1833.4500,5258.8700,0.007000,wall_collision,2226,5802,0,0,0,0,0,0
8029,3220,870,2130.3500,5258.8700,0.007000,wall_collision,2227,5802,0,0,0,0,0,0
8030,2430,620,1470.6800,5258.8700,0.007000,self_collision,2227,5803,0,0,0,0,0,0
8031,1665,480,1101.2600,5258.8700,0.007000,self_collision,2227,5804,0,0,0,0,0,0
8032,1385,410,963.3100,5258.8700,0.007000,wall_collision,2228,5804,0,0,0,0,0,0
8033,561,180,375.7400,5258.8700,0.007000,wall_collision,2229,5804,0,0,0,0,0,0
8034,3538,910,2184.7300,5258.8700,0.007000,wall_collision,2230,5804,0,0,0,0,0,0
8035,1440,530,1158.0900,5258.8700,0.007000,self_collision,2230,5805,0,0,0,0,0,0
8036,5066,1320,3227.1700,5258.8700,0.007000,wall_collision,2231,5805,0,0,0,0,0,0
8037,4110,1240,2759.4900,5258.8700,0.007000,self_collision,2231,5806,0,0,0,0,0,0
8038,387,110,219.6500,5258.8700,0.007000,wall_collision,2232,5806,0,0,0,0,0,0
8039,1458,420,972.4200,5258.8700,0.007000,self_collision,2232,5807,0,0,0,0,0,0
8040,3818,1120,2588.6900,5258.8700,0.007000,wall_collision,2233,5807,0,0,0,0,0,0
8041,3338,1080,2496.9000,5258.8700,0.007000,wall_collision,2234,5807,0,0,0,0,0,0
8042,6141,1270,3164.2800,5258.8700,0.007000,self_collision,2234,5808,0,0,0,0,0,0
8043,3779,1250,2822.7400,5258.8700,0.007000,wall_collision,2235,5808,0,0,0,0,0,0
8044,5218,1480,3474.2400,5258.8700,0.007000,self_collision,2235,5809,0,0,0,0,0,0
8045,818,290,604.2400,5258.8700,0.007000,self_collision,2235,5810,0,0,0,0,0,0
8046,783,300,635.9600,5258.8700,0.007000,wall_collision,2236,5810,0,0,0,0,0,0
8047,2671,790,1882.4300,5258.8700,0.007000,wall_collision,2237,5810,0,0,0,0,0,0
8048,6244,1590,3777.0800,5258.8700,0.007000,self_collision,2237,5811,0,0,0,0,0,0
8049,1389,450,966.9000,5258.8700,0.007000,self_collision,2237,5812,0,0,0,0,0,0
8050,5187,1450,3413.1400,5258.8700,0.007000,self_collision,2237,5813,0,0,0,0,0,0
8051,3134,1060,2388.2100,5258.8700,0.007000,self_collision,2237,5814,0,0,0,0,0,0
8052,3456,970,2285.9200,5258.8700,0.007000,wall_collision,2238,5814,0,0,0,0,0,0
8053,5378,1440,3454.2900,5258.8700,0.007000,wall_collision,2239,5814,0,0,0,0,0,0
8054,834,270,549.8700,5258.8700,0.007000,self_collision,2239,5815,0,0,0,0,0,0
8055,2747,800,1905.5500,5258.8700,0.007000,wall_collision,2240,5815,0,0,0,0,0,0
8056,3473,1070,2349.4700,5258.8700,0.007000,self_collision,2240,5816,0,0,0,0,0,0
8057,2930,770,1868.4200,5258.8700,0.007000,self_collision,2240,5817,0,0,0,0,0,0
8058,772,290,576.0000,5258.8700,0.007000,self_collision,2240,5818,0,0,0,0,0,0
8059,3072,880,2099.4300,5258.8700,0.007000,self_collision,2240,5819,0,0,0,0,0,0
8060,3126,900,2115.1300,5258.8700,0.007000,self_collision,2240,5820,0,0,0,0,0,0
8061,436,150,270.0400,5258.8700,0.007000,self_collision,2240,5821,0,0,0,0,0,0
8062,4607,1370,3176.8700,5258.8700,0.007000,wall_collision,2241,5821,0,0,0,0,0,0
8063,5627,1420,3485.9300,5258.8700,0.007000,wall_collision,2242,5821,0,0,0,0,0,0
8064,5392,1600,3629.9300,5258.8700,0.007000,self_collision,2242,5822,0,0,0,0,0,0
8065,4215,1190,2826.7700,5258.8700,0.007000,self_collision,2242,5823,0,0,0,0,0,0
8066,6968,1820,4298.0800,5258.8700,0.007000,self_collision,2242,5824,0,0,0,0,0,0
8067,4747,1190,2883.5600,5258.8700,0.007000,self_collision,2242,5825,0,0,0,0,0,0
8068,4527,1110,2655.0900,5258.8700,0.007000,wall_collision,2243,5825,0,0,0,0,0,0
8069,1601,530,1159.4000,5258.8700,0.007000,wall_collision,2244,5825,0,0,0,0,0,0
8070,3123,900,2041.1500,5258.8700,0.007000,self_collision,2244,5826,0,0,0,0,0,0
8071,814,240,523.1800,5258.8700,0.007000,wall_collision,2245,5826,0,0,0,0,0,0
8072,3450,1010,2356.5400,5258.8700,0.007000,self_collision,2245,5827,0,0,0,0,0,0
8073,6569,2040,4571.9300,5258.8700,0.007000,self_collision,2245,5828,0,0,0,0,0,0
8074,2307,790,1728.3500,5258.8700,0.007000,self_collision,2245,5829,0,0,0,0,0,0
8075,5524,1520,3635.1300,5258.8700,0.007000,wall_collision,2246,5829,0,0,0,0,0,0
8076,968,330,697.6300,5258.8700,0.007000,self_collision,2246,5830,0,0,0,0,0,0
8077,5950,1540,3755.8500,5258.8700,0.007000,self_collision,2246,5831,0,0,0,0,0,0
8078,1190,350,813.1100,5258.8700,0.007000,wall_collision,2247,5831,0,0,0,0,0,0
8079,3094,1120,2499.1500,5258.8700,0.007000,self_collision,2247,5832,0,0,0,0,0,0
8080,5984,1680,3869.2300,5258.8700,0.007000,wall_collision,2248,5832,0,0,0,0,0,0
8081,264,100,180.1600,5258.8700,0.007000,wall_collision,2249,5832,0,0,0,0,0,0
8082,1952,660,1448.8700,5258.8700,0.007000,self_collision,2249,5833,0,0,0,0,0,0
8083,1759,560,1244.6000,5258.8700,0.007000,self_collision,2249,5834,0,0,0,0,0,0
8084,3547,1030,2418.9700,5258.8700,0.007000,self_collision,2249,5835,0,0,0,0,0,0
8085,997,290,646.7900,5258.8700,0.007000,self_collision,2249,5836,0,0,0,0,0,0
8086,1338,430,927.2900,5258.8700,0.007000,self_collision,2249,5837,0,0,0,0,0,0
8087,5087,1290,3031.9800,5258.8700,0.007000,self_collision,2249,5838,0,0,0,0,0,0
8088,3091,1040,2340.5800,5258.8700,0.007000,self_collision,2249,5839,0,0,0,0,0,0
8089,2015,650,1464.3500,5258.8700,0.007000,self_collision,2249,5840,0,0,0,0,0,0
8090,5673,1370,3224.4900,5258.8700,0.007000,self_collision,2249,5841,0,0,0,0,0,0
8091,1034,270,633.9800,5258.8700,0.007000,wall_collision,2250,5841,0,0,0,0,0,0
8092,3229,950,2189.2300,5258.8700,0.007000,wall_collision,2251,5841,0,0,0,0,0,0
8093,1083,430,926.7900,5258.8700,0.007000,wall_collision,2252,5841,0,0,0,0,0,0
8094,3608,1190,2674.6800,5258.8700,0.007000,self_collision,2252,5842,0,0,0,0,0,0
8095,8533,1850,4600.2400,5258.8700,0.007000,self_collision,2252,5843,0,0,0,0,0,0
8096,3867,1110,2544.0200,5258.8700,0.007000,self_collision,2252,5844,0,0,0,0,0,0
8097,2217,730,1670.4300,5258.8700,0.007000,wall_collision,2253,5844,0,0,0,0,0,0
8098,2263,630,1453.8100,5258.8700,0.007000,self_collision,2253,5845,0,0,0,0,0,0
8099,3585,980,2387.4400,5258.8700,0.007000,self_collision,2253,5846,0,0,0,0,0,0
8100,2754,710,1697.9300,5258.8700,0.007000,self_collision,2253,5847,0,0,0,0,0,0
8101,1850,530,1220.5700,5258.8700,0.007000,self_collision,2253,5848,0,0,0,0,0,0
8102,968,330,717.1900,5258.8700,0.007000,wall_collision,2254,5848,0,0,0,0,0,0
8103,3604,970,2275.2000,5258.8700,0.007000,self_collision,2254,5849,0,0,0,0,0,0
8104,2823,770,1809.7400,5258.8700,0.007000,self_collision,2254,5850,0,0,0,0,0,0
8105,2193,560,1266.0400,5258.8700,0.007000,self_collision,2254,5851,0,0,0,0,0,0
8106,1515,590,1285.2200,5258.8700,0.007000,self_collision,2254,5852,0,0,0,0,0,0
8107,3376,990,2367.3400,5258.8700,0.007000,wall_collision,2255,5852,0,0,0,0,0,0
8108,4751,1210,2822.7800,5258.8700,0.007000,self_collision,2255,5853,0,0,0,0,0,0
8109,3024,840,1974.3300,5258.8700,0.007000,wall_collision,2256,5853,0,0,0,0,0,0
8110,865,240,518.5800,5258.8700,0.007000,self_collision,2256,5854,0,0,0,0,0,0
8111,3900,1020,2473.8800,5258.8700,0.007000,self_collision,2256,5855,0,0,0,0,0,0
8112,3536,1130,2555.6600,5258.8700,0.007000,self_collision,2256,5856,0,0,0,0,0,0
8113,4744,1210,2916.2400,5258.8700,0.007000,wall_collision,2257,5856,0,0,0,0,0,0
8114,1661,610,1330.6200,5258.8700,0.007000,self_collision,2257,5857,0,0,0,0,0,0
8115,4806,1210,2905.3000,5258.8700,0.007000,self_collision,2257,5858,0,0,0,0,0,0
8116,4381,1160,2741.7800,5258.8700,0.007000,wall_collision,2258,5858,0,0,0,0,0,0
8117,1473,430,957.0300,5258.8700,0.007000,self_collision,2258,5859,0,0,0,0,0,0
8118,3985,1210,2759.9900,5258.8700,0.007000,wall_collision,2259,5859,0,0,0,0,0,0
8119,1332,400,899.4000,5258.8700,0.007000,self_collision,2259,5860,0,0,0,0,0,0
8120,964,390,815.9300,5258.8700,0.007000,self_collision,2259,5861,0,0,0,0,0,0
8121,3922,960,2374.1000,5258.8700,0.007000,wall_collision,2260,5861,0,0,0,0,0,0
8122,4527,1460,3380.2800,5258.8700,0.007000,wall_collision,2261,5861,0,0,0,0,0,0
8123,4876,1280,3095.2000,5258.8700,0.007000,self_collision,2261,5862,0,0,0,0,0,0
8124,438,130,234.5600,5258.8700,0.007000,self_collision,2261,5863,0,0,0,0,0,0
8125,3321,1060,2407.1000,5258.8700,0.007000,self_collision,2261,5864,0,0,0,0,0,0
8126,4554,1450,3258.2500,5258.8700,0.007000,self_collision,2261,5865,0,0,0,0,0,0
8127,4829,1520,3333.5500,5258.8700,0.007000,self_collision,2261,5866,0,0,0,0,0,0
8128,5687,1440,3419.3200,5258.8700,0.007000,self_collision,2261,5867,0,0,0,0,0,0
8129,4730,1300,3075.2800,5258.8700,0.007000,self_collision,2261,5868,0,0,0,0,0,0
8130,1972,700,1536.3900,5258.8700,0.007000,self_collision,2261,5869,0,0,0,0,0,0
8131,4271,1190,2800.1800,5258.8700,0.007000,self_collision,2261,5870,0,0,0,0,0,0
8132,869,310,673.3400,5258.8700,0.007000,wall_collision,2262,5870,0,0,0,0,0,0
8133,5824,1520,3611.6100,5258.8700,0.007000,wall_collision,2263,5870,0,0,0,0,0,0
8134,816,300,627.1800,5258.8700,0.007000,self_collision,2263,5871,0,0,0,0,0,0
8135,2655,910,2028.2700,5258.8700,0.007000,self_collision,2263,5872,0,0,0,0,0,0
8136,72,20,-1.1000,5258.8700,0.007000,wall_collision,2264,5872,0,0,0,0,0,0
8137,2734,830,1947.8800,5258.8700,0.007000,wall_collision,2265,5872,0,0,0,0,0,0
8138,7752,1810,4324.1800,5258.8700,0.007000,self_collision,2265,5873,0,0,0,0,0,0
8139,2843,920,2075.6400,5258.8700,0.007000,self_collision,2265,5874,0,0,0,0,0,0
8140,4998,1310,3102.5300,5258.8700,0.007000,self_collision,2265,5875,0,0,0,0,0,0
8141,3859,1190,2671.5300,5258.8700,0.007000,self_collision,2265,5876,0,0,0,0,0,0
8142,2476,660,1564.6800,5258.8700,0.007000,wall_collision,2266,5876,0,0,0,0,0,0
8143,3349,1090,2474.9400,5258.8700,0.007000,self_collision,2266,5877,0,0,0,0,0,0
8144,1254,430,939.6700,5258.8700,0.007000,wall_collision,2267,5877,0,0,0,0,0,0
8145,2534,950,2049.7000,5258.8700,0.007000,self_collision,2267,5878,0,0,0,0,0,0
8146,5477,1680,3776.8700,5258.8700,0.007000,self_collision,2267,5879,0,0,0,0,0,0
8147,402,110,188.5400,5258.8700,0.007000,self_collision,2267,5880,0,0,0,0,0,0
8148,2513,840,1908.2400,5258.8700,0.007000,wall_collision,2268,5880,0,0,0,0,0,0
8149,1559,480,1088.6300,5258.8700,0.007000,self_collision,2268,5881,0,0,0,0,0,0
8150,6974,2140,4843.9700,5258.8700,0.007000,self_collision,2268,5882,0,0,0,0,0,0
8151,2339,690,1636.8000,5258.8700,0.007000,self_collision,2268,5883,0,0,0,0,0,0
8152,1450,470,1042.7500,5258.8700,0.007000,wall_collision,2269,5883,0,0,0,0,0,0
8153,1704,510,1147.2100,5258.8700,0.007000,self_collision,2269,5884,0,0,0,0,0,0
8154,6023,1580,3724.9200,5258.8700,0.007000,self_collision,2269,5885,0,0,0,0,0,0
8155,381,130,230.7100,5258.8700,0.007000,self_collision,2269,5886,0,0,0,0,0,0
8156,3700,1060,2538.3000,5258.8700,0.007000,wall_collision,2270,5886,0,0,0,0,0,0
8157,2168,690,1619.3500,5258.8700,0.007000,wall_collision,2271,5886,0,0,0,0,0,0
8158,3942,1340,2980.8700,5258.8700,0.007000,self_collision,2271,5887,0,0,0,0,0,0
8159,1262,390,898.8500,5258.8700,0.007000,wall_collision,2272,5887,0,0,0,0,0,0
8160,3202,930,2181.0400,5258.8700,0.007000,self_collision,2272,5888,0,0,0,0,0,0
8161,2433,720,1708.9000,5258.8700,0.007000,wall_collision,2273,5888,0,0,0,0,0,0
8162,1629,430,989.7100,5258.8700,0.007000,self_collision,2273,5889,0,0,0,0,0,0
8163,3427,1020,2350.2200,5258.8700,0.007000,self_collision,2273,5890,0,0,0,0,0,0
8164,3272,1010,2319.1700,5258.8700,0.007000,wall_collision,2274,5890,0,0,0,0,0,0
8165,4848,1360,3242.4200,5258.8700,0.007000,wall_collision,2275,5890,0,0,0,0,0,0
8166,6569,1970,4520.0100,5258.8700,0.007000,self_collision,2275,5891,0,0,0,0,0,0
8167,2362,790,1750.1000,5258.8700,0.007000,self_collision,2275,5892,0,0,0,0,0,0
8168,5628,1380,3287.1100,5258.8700,0.007000,self_collision,2275,5893,0,0,0,0,0,0
8169,665,170,341.7500,5258.8700,0.007000,self_collision,2275,5894,0,0,0,0,0,0
8170,3835,1110,2669.2800,5258.8700,0.007000,self_collision,2275,5895,0,0,0,0,0,0
8171,1858,540,1232.1300,5258.8700,0.007000,self_collision,2275,5896,0,0,0,0,0,0
8172,4330,1260,2904.1300,5258.8700,0.007000,self_collision,2275,5897,0,0,0,0,0,0
8173,4844,1220,2944.6400,5258.8700,0.007000,self_collision,2275,5898,0,0,0,0,0,0
